Source page: http://www.encyclopedia-titanica.org/titanic-victims/,
col_image,col_image/_alt,name_link,name_link/_text,name_link/_title,age_link,age_link/_text,age_link/_title,classdept_link,classdept_link/_text,classdept_link/_title,joined_link,joined_link/_text,joined_link/_title,job_link,job_link/_text,job_link/_title,boatbody_links,boatbody_links/_text,boatbody_links/_title,age_link_numbers,classdept_value,ticket_values,ticket_values_prices
"","","http://www.encyclopedia-titanica.org/titanic-victim/charles-henry-kearl.html","KEARL, Mr Charles Henry","","http://www.encyclopedia-titanica.org/titanic-ages/44.html","44","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/greaser.html","Greaser","","","","","44","","",""
"http://www.encyclopedia-titanica.org/images/kearl.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/g-kearl.html","KEARL, Mr George Edward","","http://www.encyclopedia-titanica.org/titanic-ages/24.html","24","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/trimmer.html","Trimmer","","","","","24","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/arthur-keefe.html","KEEFE, Mr Arthur","","http://www.encyclopedia-titanica.org/titanic-ages/39.html","39","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/farmer.html","Farmer","","http://www.encyclopedia-titanica.org/titanic-lifeboat-a/; http://www.encyclopedia-titanica.org/description-of-recovered-titanic-bodies.html#332","A; [332]","","39","","323592; £7 5s","7"
"","","http://www.encyclopedia-titanica.org/titanic-victim/edwin-herbert-keeping.html","KEEPING, Mr Edwin Herbert","","http://www.encyclopedia-titanica.org/titanic-ages/33.html","33","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/servant.html","Servant","","http://www.encyclopedia-titanica.org/description-of-recovered-titanic-bodies.html#45","[45]","","33","Servant","113503; £211 10s","211"
"","","http://www.encyclopedia-titanica.org/titanic-victim/thomas-kelland.html","KELLAND, Mr Thomas","","http://www.encyclopedia-titanica.org/titanic-ages/18.html","18","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/librarian.html","2nd class library steward","","","","","18","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/james-kelly.html","KELLY, Mr James","","http://www.encyclopedia-titanica.org/titanic-ages/19.html","19","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/painter-decorator.html","Painter & Decorator","","","","","19","","363592; £8 1s","8"
"","","http://www.encyclopedia-titanica.org/titanic-victim/james-kelly-2.html","KELLY, Mr James","","http://www.encyclopedia-titanica.org/titanic-ages/44.html","44","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/queenstown.html","Queenstown","","http://www.encyclopedia-titanica.org/titanic-jobs/farm-labourer.html","Farm Labourer","","http://www.encyclopedia-titanica.org/description-of-recovered-titanic-bodies.html#70","[70]","","44","","330911; £7 16s 7d","7"
"","","http://www.encyclopedia-titanica.org/titanic-victim/james-kelly-3.html","KELLY, Mr James","","http://www.encyclopedia-titanica.org/titanic-ages/44.html","44","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/greaser.html","Greaser","","","","","44","","",""
"http://www.encyclopedia-titanica.org/files/1/william-kelly-thm.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/william-kelly.html","KELLY, Mr William","","http://www.encyclopedia-titanica.org/titanic-ages/23.html","23","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/electrician.html","Assistant Electrician","","","","","23","","",""
"http://www.encyclopedia-titanica.org/files/1/thomas-hulman-kemp-t.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/thomas-hulman-kemp.html","KEMP, Mr Thomas Hulman","","http://www.encyclopedia-titanica.org/titanic-ages/43.html","43","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/engineer.html","Extra Assistant 4th Engineer (Refrigeration)","","","","","43","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/frederick-kenchenten.html","KENCHENTEN, Mr Frederick Charles","","http://www.encyclopedia-titanica.org/titanic-ages/36.html","36","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/greaser.html","Greaser","","","","","36","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/charles-kennell.html","KENNELL, Mr Charles","","http://www.encyclopedia-titanica.org/titanic-ages/30.html","30","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/cook.html","Hebrew Cook","","","","","30","","",""
"http://www.encyclopedia-titanica.org/images/kent_oval_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/edward-austin-kent.html","KENT, Mr Edward Austin","","http://www.encyclopedia-titanica.org/titanic-ages/58.html","58","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/architect.html","Architect","","http://www.encyclopedia-titanica.org/description-of-recovered-titanic-bodies.html#258","[258]","","58","","11771; £29 14s","29"
"","","http://www.encyclopedia-titanica.org/titanic-victim/frederick-kenyon.html","KENYON, Mr Frederick Roland","","http://www.encyclopedia-titanica.org/titanic-ages/41.html","41","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","","","","41","","17464; £51 17s 3d","51"
"","","http://www.encyclopedia-titanica.org/titanic-victim/augustus-kenzler.html","KENZLER, Mr August","","http://www.encyclopedia-titanica.org/titanic-ages/43.html","43","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/storekeeper.html","Storekeeper","","","","","43","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/william-thomas-kerley.html","KERLEY, Mr William Thomas","","http://www.encyclopedia-titanica.org/titanic-ages/28.html","28","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Assistant Saloon Steward (2nd class)","","","","","28","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/thomas-kerr.html","KERR, Mr Thomas Russell","","http://www.encyclopedia-titanica.org/titanic-ages/26.html","26","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/fireman.html","Fireman","","","","","26","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/henry-ketchley.html","KETCHLEY, Mr Henry","","http://www.encyclopedia-titanica.org/titanic-ages/35.html","35","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward","","","","","35","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/betros-khalil.html","KHALIL, Mr Betros","","http://www.encyclopedia-titanica.org/titanic-ages/25.html","25","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/farm-labourer.html","Farm Labourer","","","","","25","","2660; £14 9s 1d","14"
"","","http://www.encyclopedia-titanica.org/titanic-victim/zahie-maria-khalil.html","KHALIL, Mrs Zahie "Maria"","","http://www.encyclopedia-titanica.org/titanic-ages/20.html","20","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/farm-labourer.html","Farm Labourer","","","","","20","","2660; £14 9s 1d","14"
"http://www.encyclopedia-titanica.org/images/kiernan_jw.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/james-william-kieran.html","KIERAN, Mr James William","","http://www.encyclopedia-titanica.org/titanic-ages/34.html","34","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Chief 3rd Class Steward","","","","","34","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/michael-kieran.html","KIERAN, Mr Edgar Michael","","http://www.encyclopedia-titanica.org/titanic-ages/34.html","34","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/storekeeper.html","Storekeeper","","","","","34","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/john-kiernan.html","KIERNAN, Mr John","","http://www.encyclopedia-titanica.org/titanic-ages/25.html","25","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/queenstown.html","Queenstown","","http://www.encyclopedia-titanica.org/titanic-jobs/general-labourer.html","General Labourer","","","","","25","","367227; £7 15s","7"
"","","http://www.encyclopedia-titanica.org/titanic-victim/philip-kiernan.html","KIERNAN, Mr Philip","","http://www.encyclopedia-titanica.org/titanic-ages/22.html","22","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/queenstown.html","Queenstown","","http://www.encyclopedia-titanica.org/titanic-jobs/general-labourer.html","General Labourer","","","","","22","","367229; £7 15s","7"
"","","http://www.encyclopedia-titanica.org/titanic-victim/thomas-kilgannon.html","KILGANNON, Mr Thomas","","http://www.encyclopedia-titanica.org/titanic-ages/22.html","22","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/queenstown.html","Queenstown","","http://www.encyclopedia-titanica.org/titanic-jobs/farm-labourer.html","Farm Labourer","","","","","22","","36865; £7 14s 9d","7"
"","","http://www.encyclopedia-titanica.org/titanic-victim/alfred-king.html","KING, Mr Alfred John Moffett","","http://www.encyclopedia-titanica.org/titanic-ages/18.html","18","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/lift-attendant.html","Lift Steward","","http://www.encyclopedia-titanica.org/description-of-recovered-titanic-bodies.html#238","[238]","","18","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/thomas-walter-king.html","KING, Mr Thomas Walter","","http://www.encyclopedia-titanica.org/titanic-ages/42.html","42","","http://www.encyclopedia-titanica.org/titanic-deck-crew/","Deck Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/seaman.html","Master-at-arms","","","","","42","","",""
"http://www.encyclopedia-titanica.org/images/king.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/ernest-waldron-king.html","KING, Mr Ernest Waldron","","http://www.encyclopedia-titanica.org/titanic-ages/28.html","28","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/clerk.html","Clerk (1st class)","","http://www.encyclopedia-titanica.org/description-of-recovered-titanic-bodies.html#321","[321]","","28","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/g-king.html","KING, Mr G.","","http://www.encyclopedia-titanica.org/titanic-ages/20.html","20","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/scullion.html","Scullion","","","","","20","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/william-ford-kingscote.html","KINGSCOTE, Mr William Ford","","http://www.encyclopedia-titanica.org/titanic-ages/42.html","42","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward (1st class)","","","","","42","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/maria-kink.html","KINK, Miss Maria","","http://www.encyclopedia-titanica.org/titanic-ages/22.html","22","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","","","","22","","315152; £8 13s 3d","8"
"","","http://www.encyclopedia-titanica.org/titanic-victim/vincenz-kink.html","KINK, Mr Vincenz","","http://www.encyclopedia-titanica.org/titanic-ages/26.html","26","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/magazineer.html","Magazineer","","","","","26","","315151; £8 13s 3d","8"
"","","http://www.encyclopedia-titanica.org/titanic-victim/louis-kinsella.html","KINSELLA, Mr Louis","","http://www.encyclopedia-titanica.org/titanic-ages/30.html","30","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/fireman.html","Fireman","","","","","30","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/thomas-kirkaldy.html","KIRKALDY, Mr Thomas Benjamin","","http://www.encyclopedia-titanica.org/titanic-ages/39.html","39","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Bed Room Steward","","","","","39","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/james-kirkham.html","KIRKHAM, Mr James","","http://www.encyclopedia-titanica.org/titanic-ages/38.html","38","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/greaser.html","Greaser","","","","","38","","",""
"http://www.encyclopedia-titanica.org/images/kirkland_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/charles-kirkland.html","KIRKLAND, Fr Charles Leonard","","http://www.encyclopedia-titanica.org/titanic-ages/52.html","52","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/queenstown.html","Queenstown","","http://www.encyclopedia-titanica.org/titanic-jobs/priest.html","Priest / Minister","","","","","52","","219533; £12 7s","12"
"","","http://www.encyclopedia-titanica.org/titanic-victim/arthur-alfred-kitching.html","KITCHING, Mr Arthur Alfred","","http://www.encyclopedia-titanica.org/titanic-ages/30.html","30","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward (1st class)","","","","","30","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/herman-klaber.html","KLABER, Mr Herman","","","","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/businessman.html","Businessman","","","","","","","113028; £26 11s","26"
"","","http://www.encyclopedia-titanica.org/titanic-victim/klas-albin-klasen.html","KLASéN, Mr Klas Albin","","http://www.encyclopedia-titanica.org/titanic-ages/18.html","18","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/farm-labourer.html","Farm Labourer","","","","","18","","350404; £7 17s 1d","7"
"","","http://www.encyclopedia-titanica.org/titanic-victim/gertrud-emilia-klasen.html","KLASéN, Miss Gertrud Emilia","","http://www.encyclopedia-titanica.org/titanic-ages/1.html","1","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","","","","1","","350405; £12 3s 8d","12"
"","","http://www.encyclopedia-titanica.org/titanic-victim/hulda-kristina-eugenia-klasen.html","KLASéN, Mrs Hulda Kristina Eugenia","","http://www.encyclopedia-titanica.org/titanic-ages/36.html","36","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/housewife.html","Housewife","","","","","36","","350405; £12 3s 8d","12"
"","","http://www.encyclopedia-titanica.org/titanic-victim/herbert-klein.html","KLEIN, Mr Herbert","","http://www.encyclopedia-titanica.org/titanic-ages/33.html","33","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/barber.html","Barber","","","","","33","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/robert-knight.html","KNIGHT, Mr Robert","","http://www.encyclopedia-titanica.org/titanic-ages/39.html","39","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/fitter.html","Fitter","","","","","39","H&W Guarantee Group","239855",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/leonard-george-knight.html","KNIGHT, Mr Leonard George","","http://www.encyclopedia-titanica.org/titanic-ages/21.html","21","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Steward (3rd class)","","","","","21","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/theodor-kraeff.html","KRAEFF, Mr Theodor","","","","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/general-labourer.html","General Labourer","","","","","","","349253; £7 17s 11d","7"
"http://www.encyclopedia-titanica.org/images/krins2_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/georges-krins.html","KRINS, Mr Georges Alexandre","","http://www.encyclopedia-titanica.org/titanic-ages/23.html","23","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/musician.html","Musician","","","","","23","Musician","250654",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/simon-kutscher-lithman.html","KUTSCHER (LITHMAN), Mr Simon","","http://www.encyclopedia-titanica.org/titanic-ages/26.html","26","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/baker.html","Baker","","","","","26","","251; £7 11s","7"
"http://www.encyclopedia-titanica.org/files/1/thumbnails/johan_henrik_johanesson_kvillner_1_10010.jpg","","http://www.encyclopedia-titanica.org/titanic-victim/johan-henrik-johannesson-kvillner.html","KVILLNER, Mr Johan Henrik Johannesson","","http://www.encyclopedia-titanica.org/titanic-ages/31.html","31","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/mechanical-engineer.html","Mechanical Engineer","","http://www.encyclopedia-titanica.org/description-of-recovered-titanic-bodies.html#165","[165]","","31","","18723; £10 10s","10"
"","","http://www.encyclopedia-titanica.org/titanic-victim/bert-lacey.html","LACEY, Mr Bertie William","","http://www.encyclopedia-titanica.org/titanic-ages/19.html","19","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Assistant Saloon steward, 2nd Class","","","","","19","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/sarkis-lahoud-ishaq-mowad.html","LAHHūD ISHAQ MU'AWWAD, Mr Sarkīs","","http://www.encyclopedia-titanica.org/titanic-ages/30.html","30","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/general-labourer.html","General Labourer","","","","","30","","2624; £7 4s 6d","7"
"","","http://www.encyclopedia-titanica.org/titanic-victim/william-lahtinen.html","LAHTINEN, Fr William","","http://www.encyclopedia-titanica.org/titanic-ages/35.html","35","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/priest.html","Priest / Minister","","","","","35","","250651; £26","26"
"","","http://www.encyclopedia-titanica.org/titanic-victim/anna-amelia-lahtinen.html","LAHTINEN, Mrs Anna Amelia","","http://www.encyclopedia-titanica.org/titanic-ages/34.html","34","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","","","","34","","250651; £26","26"
"","","http://www.encyclopedia-titanica.org/titanic-victim/t-lahy.html","LAHY, Mr T. E.","","http://www.encyclopedia-titanica.org/titanic-ages/32.html","32","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/fireman.html","Fireman","","","","","32","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/kristina-sofia-laitinen.html","LAITINEN, Miss Kristina Sofia","","http://www.encyclopedia-titanica.org/titanic-ages/37.html","37","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/housekeeper.html","Housekeeper","","","","","37","","4135; £9 11s 9d","9"
"","","http://www.encyclopedia-titanica.org/titanic-victim/william-lake.html","LAKE, Mr William","","http://www.encyclopedia-titanica.org/titanic-ages/35.html","35","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward","","","","","35","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/kristo-laleff.html","LALEFF, Mr Kristo","","http://www.encyclopedia-titanica.org/titanic-ages/23.html","23","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/general-labourer.html","General Labourer","","","","","23","","349217; £7 17s 11d","7"
"","","http://www.encyclopedia-titanica.org/titanic-victim/len-lam.html","LAM, Mr Len","","http://www.encyclopedia-titanica.org/titanic-ages/23.html","23","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/seaman.html","Seaman","","","","","23","","1601; £56 9s 11d","56"
"","","http://www.encyclopedia-titanica.org/titanic-victim/john-joseph-lamb.html","LAMB, Mr John Joseph","","http://www.encyclopedia-titanica.org/titanic-ages/30.html","30","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/queenstown.html","Queenstown","","http://www.encyclopedia-titanica.org/titanic-jobs/gentleman.html","Gentleman","","","","","30","","240261; £10 14s 2d","10"
"","","http://www.encyclopedia-titanica.org/titanic-victim/patrick-lane.html","LANE, Mr Patrick","","http://www.encyclopedia-titanica.org/titanic-ages/16.html","16","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/queenstown.html","Queenstown","","http://www.encyclopedia-titanica.org/titanic-jobs/farm-labourer.html","Farm Labourer","","","","","16","","7935; £7 15s","7"
"","","http://www.encyclopedia-titanica.org/titanic-victim/albert-edward-lane.html","LANE, Mr Albert Edward","","http://www.encyclopedia-titanica.org/titanic-ages/34.html","34","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward (1st class)","","","","","34","","",""
"","","http://www.encyclopedia-titanica.org/titanic-victim/joseph-laroche.html","LAROCHE, Mr Joseph Philippe Lemercier","","http://www.encyclopedia-titanica.org/titanic-ages/25.html","25","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/engineer.html","Engineer","","","","","25","","2123; £41 11s 7d","41"
"","","http://www.encyclopedia-titanica.org/titanic-victim/august-viktor-larsson.html","LARSSON, Mr August Viktor","","http://www.encyclopedia-titanica.org/titanic-ages/29.html","29","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/general-labourer.html","General Labourer","","","","","29","","7545; £9 9s 8d","9"
