Source page: http://www.encyclopedia-titanica.org/titanic-survivors/,
col_image,col_image/_alt,name_link,name_link/_text,name_link/_title,age_link,age_link/_text,age_link/_title,classdept_link,classdept_link/_text,classdept_link/_title,joined_link,joined_link/_text,joined_link/_title,job_link,job_link/_text,job_link/_title,boatbody_link,boatbody_link/_text,boatbody_link/_title,age_link_numbers,classdept_value,ticket_values,ticket_values_prices
"","","http://www.encyclopedia-titanica.org/titanic-survivor/marion-kenyon.html","KENYON, Mrs Marion Estelle","","http://www.encyclopedia-titanica.org/titanic-ages/40.html","40","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-8/","8","","40","","17464; £51 17s 3d","51"
"http://www.encyclopedia-titanica.org/files/79063/thumbnails/e_n_kimball_lost_titanic_79063_4271.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/edwin-nelson-kimball.html","KIMBALL, Mr Edwin Nelson Jr.","","http://www.encyclopedia-titanica.org/titanic-ages/42.html","42","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-5/","5","","42","","11753; £52 11s 1d","52"
"http://www.encyclopedia-titanica.org/images/kimball_en2.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/gertrude-kimball.html","KIMBALL, Mrs Susan Gertrude","","http://www.encyclopedia-titanica.org/titanic-ages/45.html","45","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-5/","5","","45","","11753; £52 11s 1d","52"
"http://www.encyclopedia-titanica.org/files/1/anton-kink.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/anton-kink.html","KINK, Mr Anton","","http://www.encyclopedia-titanica.org/titanic-ages/29.html","29","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-2/","2","","29","","315153; £22 6d","22"
"http://www.encyclopedia-titanica.org/images/SA79c_Luise_Kink_Luise_Kink_Anton_Kink_Titanic_survivors_100.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/luise-kink-heilmann.html","KINK-HEILMANN, Mrs Luise","","http://www.encyclopedia-titanica.org/titanic-ages/26.html","26","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-2/","2","","26","","315153; £22 6d","22"
"http://www.encyclopedia-titanica.org/images/SA79c_Luise_Kink_Luise_Kink_Anton_Kink_Titanic_survivors_100.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/luise-gretchen-kink-heilmann.html","KINK-HEILMANN, Miss Luise Gretchen","","http://www.encyclopedia-titanica.org/titanic-ages/4.html","4","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-2/","2","","4","","315153; £22 6d","22"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/george-knight.html","KNIGHT, Mr George","","http://www.encyclopedia-titanica.org/titanic-ages/44.html","44","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward","","","","","44","","",""
"http://www.encyclopedia-titanica.org/images/thomasknowles_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/thomas-knowles.html","KNOWLES, Mr Thomas","","http://www.encyclopedia-titanica.org/titanic-ages/42.html","42","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Firemens' Messman","","http://www.encyclopedia-titanica.org/titanic-lifeboat-c/","C","","42","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/neshan-krekorian.html","KREKORIAN, Mr Neshan","","http://www.encyclopedia-titanica.org/titanic-ages/25.html","25","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/general-labourer.html","General Labourer","","http://www.encyclopedia-titanica.org/titanic-lifeboat-10/","10","","25","","2654; £7 4s 7d","7"
"http://www.encyclopedia-titanica.org/files/1/emilie-kreuchen.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/emilie-kreuchen.html","KREUCHEN, Miss Emilie","","http://www.encyclopedia-titanica.org/titanic-ages/29.html","29","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/personal-maid.html","Personal Maid","","http://www.encyclopedia-titanica.org/titanic-lifeboat-2/","2","","29","Servant","24160; £211 6s 9d","211"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/ali-lam.html","LAM, Mr Ali","","http://www.encyclopedia-titanica.org/titanic-ages/38.html","38","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/seaman.html","Seaman","","http://www.encyclopedia-titanica.org/titanic-lifeboat-c/","C","","38","","1601; £56 9s 11d","56"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/aurora-adelia-landergren.html","LANDERGREN, Miss Aurora Adelia","","http://www.encyclopedia-titanica.org/titanic-ages/22.html","22","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-13/","13","","22","","7077; £7 5s","7"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/fang-lang.html","LANG, Mr Fang","","http://www.encyclopedia-titanica.org/titanic-ages/32.html","32","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/seaman.html","Seaman","","http://www.encyclopedia-titanica.org/titanic-lifeboat-14/","14","","32","","1601; £56 9s 11d","56"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/juliette-laroche.html","LAROCHE, Mrs Juliette Marie Louise","","http://www.encyclopedia-titanica.org/titanic-ages/22.html","22","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-14/","14","","22","","2123; £41 11s 7d","41"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/louise-laroche.html","LAROCHE, Miss Louise","","http://www.encyclopedia-titanica.org/titanic-ages/1.html","1","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-14/","14","","1","","2123; £41 11s 7d","41"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/simonne-laroche.html","LAROCHE, Miss Simonne Marie Anne Andrée","","http://www.encyclopedia-titanica.org/titanic-ages/3.html","3","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-14/","14","","3","","2123; £41 11s 7d","41"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/bessie-lavington.html","LAVINGTON, Miss Elizabeth","","http://www.encyclopedia-titanica.org/titanic-ages/40.html","40","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Stewardess","","http://www.encyclopedia-titanica.org/titanic-lifeboat-11/","11","","40","","",""
"http://www.encyclopedia-titanica.org/images/leader_af.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/alice-leader.html","LEADER, Dr Alice May","","http://www.encyclopedia-titanica.org/titanic-ages/49.html","49","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/doctor.html","Doctor","","http://www.encyclopedia-titanica.org/titanic-lifeboat-8/","8","","49","","17465; £25 18s 7d","25"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/elizabeth-may-leather.html","LEATHER, Mrs Elizabeth Mary","","http://www.encyclopedia-titanica.org/titanic-ages/41.html","41","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Stewardess","","","","","41","","",""
"http://www.encyclopedia-titanica.org/files/1/reginald-robinson-lee.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/reginald-robinson-lee.html","LEE, Mr Reginald Robinson","","http://www.encyclopedia-titanica.org/titanic-ages/41.html","41","","http://www.encyclopedia-titanica.org/titanic-deck-crew/","Deck Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/seaman.html","Lookout","","http://www.encyclopedia-titanica.org/titanic-lifeboat-13/","13","","41","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/f-martin.html","LEE, Mr Henry Reginald","","http://www.encyclopedia-titanica.org/titanic-ages/29.html","29","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/scullion.html","Scullion","","","","","29","","",""
"http://www.encyclopedia-titanica.org/files/1/bertha-lehmann-thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/bertha-lehmann.html","LEHMANN, Miss Bertha","","http://www.encyclopedia-titanica.org/titanic-ages/17.html","17","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-12/","12","","17","","1748; £12","12"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/jessie-leitch.html","LEITCH, Miss Jessie Wills","","http://www.encyclopedia-titanica.org/titanic-ages/31.html","31","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-11/","11","","31","","248727; £33","33"
"http://www.encyclopedia-titanica.org/images/Amelia_Lemore_1921_100.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/amelia-lemore.html","LEMORE, Mrs Amelia","","http://www.encyclopedia-titanica.org/titanic-ages/46.html","46","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-14/","14","","46","","34260; £10 10s","10"
"http://www.encyclopedia-titanica.org/images/berthe06_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/berthe-leroy.html","LEROY, Miss Berthe","","http://www.encyclopedia-titanica.org/titanic-ages/27.html","27","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/personal-maid.html","Personal Maid","","http://www.encyclopedia-titanica.org/titanic-lifeboat-2/","2","","27","Servant","17761; £106 8s 6d","106"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/gustave-lesueur.html","LESUEUR, Mr Gustave J.","","http://www.encyclopedia-titanica.org/titanic-ages/35.html","35","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/servant.html","Servant","","http://www.encyclopedia-titanica.org/titanic-lifeboat-3/","3","","35","Servant","17755; £512 6s 7d","512"
"http://www.encyclopedia-titanica.org/images/lewis.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/arthur-ernest-read-lewis.html","LEWIS, Mr Arthur Ernest Read","","http://www.encyclopedia-titanica.org/titanic-ages/27.html","27","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Steward","","","","","27","","",""
"http://www.encyclopedia-titanica.org/images/lights_Lot_51_100.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/charles-herbert-lightoller.html","LIGHTOLLER, Mr Charles Herbert","","http://www.encyclopedia-titanica.org/titanic-ages/38.html","38","","http://www.encyclopedia-titanica.org/titanic-deck-crew/","Deck Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/ships-officer.html","2nd. Officer","","http://www.encyclopedia-titanica.org/titanic-lifeboat-b/","B","","38","Titanic Officers","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/eino-william-lindqvist.html","LINDQVIST, Mr Eino William","","http://www.encyclopedia-titanica.org/titanic-ages/20.html","20","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-15/","15","","20","","3101285; £7 18s 6d","7"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/william-charles-lindsay.html","LINDSAY, Mr William Charles","","http://www.encyclopedia-titanica.org/titanic-ages/30.html","30","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/fireman.html","Fireman","","http://www.encyclopedia-titanica.org/titanic-lifeboat-3/","3","","30","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/sigrid-lindstrom.html","LINDSTRöM, Mrs Sigrid","","http://www.encyclopedia-titanica.org/titanic-ages/55.html","55","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-6/","6","","55","","112377; £27 14s 5d","27"
"http://www.encyclopedia-titanica.org/files/1/elizabeth-lines.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/elizabeth-lines.html","LINES, Mrs Elizabeth Lindsey","","http://www.encyclopedia-titanica.org/titanic-ages/50.html","50","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-9/","9","","50","","17592; £39 8s","39"
"http://www.encyclopedia-titanica.org/files/146979/thumbnails/photograph_of_titanic_survivor_mary_lines_146979_18158.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/mary-conover-lines.html","LINES, Miss Mary Conover","","http://www.encyclopedia-titanica.org/titanic-ages/16.html","16","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-9/","9","","16","","17592; £39 8s","39"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/alexander-james-littlejohn.html","LITTLEJOHN, Mr Alexander James","","http://www.encyclopedia-titanica.org/titanic-ages/40.html","40","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward (1st class)","","http://www.encyclopedia-titanica.org/titanic-lifeboat-13/","13","","40","","",""
"http://www.encyclopedia-titanica.org/files/146979/thumbnails/gretchen_longley_leopold_nara_1924_146979_5770.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/gretchen-fiske-longley.html","LONGLEY, Miss Gretchen Fiske","","http://www.encyclopedia-titanica.org/titanic-ages/21.html","21","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-10/","10","","21","","13502; £77 19s 2d","77"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/alice-adelaide-louch.html","LOUCH, Mrs Alice Adelaide","","http://www.encyclopedia-titanica.org/titanic-ages/42.html","42","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","","","","42","","3085; £26","26"
"http://www.encyclopedia-titanica.org/images/lowesketch1_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/harold-godfrey-lowe.html","LOWE, Mr Harold Godfrey","","http://www.encyclopedia-titanica.org/titanic-ages/29.html","29","","http://www.encyclopedia-titanica.org/titanic-deck-crew/","Deck Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/ships-officer.html","5th. Officer","","http://www.encyclopedia-titanica.org/titanic-lifeboat-14/","14","","29","Titanic Officers","",""
"http://www.encyclopedia-titanica.org/files/2013/201301/admin/images/thumbnails/titanic-crew-william-arthur-lucas_100x100.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/william-lucas.html","LUCAS, Mr William Arthur","","http://www.encyclopedia-titanica.org/titanic-ages/25.html","25","","http://www.encyclopedia-titanica.org/titanic-deck-crew/","Deck Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/seaman.html","Able Seaman","","http://www.encyclopedia-titanica.org/titanic-lifeboat-d/","D","","25","","",""
"http://www.encyclopedia-titanica.org/files/2013/201301/admin/images/thumbnails/titanic-crew-william-watson-lucas_100x100.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/william-lucas-2.html","LUCAS, Mr William Watson","","http://www.encyclopedia-titanica.org/titanic-ages/31.html","31","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward","","http://www.encyclopedia-titanica.org/titanic-lifeboat-a/","A","","31","","",""
"http://www.encyclopedia-titanica.org/files/1/nicola-lulic.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/nikola-lulic.html","LULIC, Mr Nikola","","http://www.encyclopedia-titanica.org/titanic-ages/29.html","29","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-15/","15","","29","","315098; £8 13s 3d","8"
"http://www.encyclopedia-titanica.org/files/2013/201305/admin/images/olga-lundin.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/olga-elida-lundin.html","LUNDIN, Miss Olga Elida","","http://www.encyclopedia-titanica.org/titanic-ages/23.html","23","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-10/","10","","23","","347469; £7 17s 1d","7"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/thure-edvin-lundstrom.html","LUNDSTRöM, Mr Thure Edvin","","http://www.encyclopedia-titanica.org/titanic-ages/32.html","32","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-15/","15","","32","","350403; £7 11s 7d","7"
"http://www.encyclopedia-titanica.org/files/1/elise-lurette-thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/elise-lurette.html","LURETTE, Miss Eugénie Elise","","http://www.encyclopedia-titanica.org/titanic-ages/59.html","59","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/personal-maid.html","Personal Maid","","http://www.encyclopedia-titanica.org/titanic-lifeboat-6/","6","","59","Servant","17569; £146 10s 5d","146"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/charles-donald-mackay.html","MACKAY, Mr Charles Donald","","http://www.encyclopedia-titanica.org/titanic-ages/34.html","34","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward","","http://www.encyclopedia-titanica.org/titanic-lifeboat-11/","11","","34","","",""
"http://www.encyclopedia-titanica.org/images/maggie1.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/margaret-maggie-madigan.html","MADIGAN, Miss Margaret","","http://www.encyclopedia-titanica.org/titanic-ages/21.html","21","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/queenstown.html","Queenstown","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-15/","15","","21","","370370; £7 15s","7"
"http://www.encyclopedia-titanica.org/files/146979/thumbnails/georgette_madill_nara_1917_146979_5769.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/georgette-madill.html","MADILL, Miss Georgette Alexandra","","http://www.encyclopedia-titanica.org/titanic-ages/16.html","16","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-2/","2","","16","","24160; £211 6s 9d","211"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/fridtjof-arne-madsen.html","MADSEN, Mr Fridtjof Arne","","http://www.encyclopedia-titanica.org/titanic-ages/24.html","24","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-13/","13","","24","","17369; £7 2s 10d","7"
"http://www.encyclopedia-titanica.org/images/maioni_r_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/roberta-maioni.html","MAIONI, Miss Roberta Elizabeth Mary","","http://www.encyclopedia-titanica.org/titanic-ages/19.html","19","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/personal-maid.html","Personal Maid","","http://www.encyclopedia-titanica.org/titanic-lifeboat-8/","8","","19","Servant","110152; £86 10s","86"
"http://www.encyclopedia-titanica.org/files/2013/201301/admin/images/thumbnails/titanic_william-james-major_100x100.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/william-james-major.html","MAJOR, Mr William James","","http://www.encyclopedia-titanica.org/titanic-ages/32.html","32","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/fireman.html","Fireman","","http://www.encyclopedia-titanica.org/titanic-lifeboat-13/","13","","32","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/antonine-marie-mallet.html","MALLET, Mrs Antonine Marie","","http://www.encyclopedia-titanica.org/titanic-ages/24.html","24","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-10/","10","","24","","2079; £37 1d","37"
"http://www.encyclopedia-titanica.org/images/mallet_andre.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/andre-clement-mallet.html","MALLET, Master André Clement","","http://www.encyclopedia-titanica.org/titanic-ages/1.html","1","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-10/","10","","1","","2079; £37 1d","37"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/margaret-mannion.html","MANNION, Miss Margaret","","http://www.encyclopedia-titanica.org/titanic-ages/28.html","28","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/queenstown.html","Queenstown","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-16/","16","","28","","36866; £7 14s 9d","7"
"http://www.encyclopedia-titanica.org/images/marechal_p.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/pierre-marechal.html","MARéCHAL, Mr Pierre","","http://www.encyclopedia-titanica.org/titanic-ages/29.html","29","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/aviator.html","Aviator","","http://www.encyclopedia-titanica.org/titanic-lifeboat-7/","7","","29","","11774; £29 14s","29"
"http://www.encyclopedia-titanica.org/images/marsden_e_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/evelyn-marsden.html","MARSDEN, Miss Evelyn","","http://www.encyclopedia-titanica.org/titanic-ages/28.html","28","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Stewardess","","http://www.encyclopedia-titanica.org/titanic-lifeboat-16/","16","","28","","",""
"http://www.encyclopedia-titanica.org/files/1/stewardess-11.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/annie-martin.html","MARTIN, Mrs Annie Martha","","http://www.encyclopedia-titanica.org/titanic-ages/39.html","39","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Stewardess","","http://www.encyclopedia-titanica.org/titanic-lifeboat-11/","11","","39","","",""
